Applicant ID,Gender,Marital Status,Age,Employment Status,Employment History (Years),Annual Income,Co-applicant Income,Loan Amount Requested,Loan Term (Months),Credit History,Credit Score,Existing Loan EMI,Debt-to-Income Ratio,Property Area,Approval Status
4eb3bad3-b620-4b6d-aec2-8f8472266559,Female,Single,56,Employed,9,131351,3487,333590,60,1,835,210,0.16,Urban,0
192def7c-07ec-4b63-a16a-303ea558c266,Male,Married,49,Employed,14,69001,12349,271724,300,0,371,233,0.15,Urban,1
bb8157a1-3ad7-4771-959d-1a3a53785c58,Male,Married,46,Unemployed,0,0,0,453849,180,0,326,227,0.13,Semi-Urban,1
31871895-20ec-41a6-b3c9-118dc3147969,Male,Married,41,Self-employed,21,49449,26743,195615,120,0,700,899,0.43,Semi-Urban,1
1e7f4efc-a0ca-47ed-832e-5cd57b3c00b5,Female,Married,60,Employed,25,147108,29546,407946,60,0,695,33,0.11,Urban,1
0230c2e0-e380-4fcc-bb11-953152c48f93,Male,Married,50,Unemployed,0,0,0,467835,360,0,404,315,0.22,Semi-Urban,1
bf9be80e-1275-44d2-b41f-d64c39078a6e,Female,Married,56,Self-employed,0,84660,31980,181092,360,2,723,1469,0.27,Semi-Urban,1
a09e31cb-1564-42df-ba6f-07a84bbeadc5,Male,Single,35,Employed,7,41802,48259,232570,240,0,429,1846,0.16,Rural,0
4b570b34-00ac-4875-8089-d7fb0876b409,Female,Married,54,Employed,30,68458,28637,370401,360,1,316,1387,0.34,Rural,0
7584ea24-92ee-47f1-8947-a3c1042d310c,Female,Single,27,Employed,28,104860,42051,284366,360,1,794,276,0.25,Urban,1
ff621deb-915b-4da3-a124-1b4896e25da3,Female,Single,42,Self-employed,22,39755,47889,279126,60,1,441,112,0.46,Urban,1
eef49cd8-bb18-4308-b4f6-c0deba9ce7ae,Male,Single,60,Self-employed,20,111937,24541,464980,180,2,499,1033,0.14,Urban,0
cd3a1cb7-127b-429f-aac9-b42979bfc59b,Female,Married,29,Self-employed,28,131557,46468,286294,180,0,848,551,0.2,Rural,1
6358af5e-d36a-4d6e-89d4-4a77f415e9a5,Male,Single,20,Unemployed,0,0,0,277168,360,0,424,231,0.45,Urban,1
07f74aba-dfd5-4c4b-8c10-15f476e7acf6,Male,Single,45,Self-employed,6,114326,20302,186436,60,2,694,1902,0.18,Rural,1
4d3a3be8-c8d6-474e-868c-79cbe447e010,Female,Single,43,Unemployed,0,0,0,138743,60,2,669,563,0.46,Rural,0
bacb53c9-36fe-4753-b319-3baae9af1e23,Female,Single,20,Unemployed,0,0,0,451948,360,2,814,1812,0.32,Urban,1
1f107a36-e28a-48dc-a8b3-e08e8c45f07b,Male,Single,48,Unemployed,0,0,0,288408,300,1,810,1246,0.28,Semi-Urban,0
1924e0ee-0dfe-494e-8923-b6c2580cea12,Female,Married,22,Self-employed,22,120582,14665,345252,180,1,465,917,0.18,Rural,1
10677f63-8590-4643-8ee0-d30f58590b58,Male,Single,20,Employed,9,123350,5259,232935,180,0,624,292,0.19,Urban,0
da6ad2a5-317f-49f4-9a0f-587caf16d782,Female,Single,30,Self-employed,25,108467,1989,207805,60,0,528,1238,0.45,Urban,1
232e5fc7-e525-42a3-903a-a4f22b8469d7,Female,Single,51,Unemployed,0,0,0,330054,60,2,321,1171,0.23,Semi-Urban,1
676afc25-5655-431d-9a98-dd6e0d5b8a4e,Female,Single,39,Employed,28,117426,31281,55732,300,1,734,773,0.48,Semi-Urban,1
d8bcc8af-5ee2-4494-9759-8c06cb07a8d2,Female,Married,49,Unemployed,0,0,0,260661,180,1,572,129,0.16,Rural,0
50311aff-5dcc-42c3-9637-94540d53b414,Female,Single,40,Employed,14,127457,3715,400572,60,1,845,534,0.22,Semi-Urban,0
bc9ce65a-3024-4232-b455-5b1d70fc91c7,Female,Single,38,Self-employed,3,66570,21730,301627,240,2,518,570,0.26,Semi-Urban,1
9dabb408-741e-4ab7-96fa-38c570b70cec,Female,Married,57,Self-employed,18,122399,14961,277403,60,2,460,289,0.44,Urban,1
f22a03fe-97c7-4098-9dee-e5976d0d633d,Male,Single,49,Employed,20,79668,15474,448419,120,1,702,1944,0.3,Urban,0
8fef4843-b049-4e9a-9c21-0bd383b7fe2c,Female,Single,21,Self-employed,13,37623,18193,448337,60,1,471,1694,0.48,Semi-Urban,0
42cd9ce7-4cfd-4919-aa4b-1b0f650cb840,Female,Single,43,Employed,28,120162,20826,481925,300,2,655,74,0.36,Rural,1
a9d5a721-2ee9-4541-a45f-ec95f51ad03b,Male,Single,60,Unemployed,0,0,0,448255,300,1,314,1142,0.45,Rural,0
5bcb6b89-1483-4a4b-ae78-7fea3eef139c,Female,Married,55,Employed,1,112155,5189,290352,60,1,466,1395,0.46,Urban,1
f60d74b8-5419-4738-9544-9c2c6caf39e6,Male,Married,30,Employed,10,84754,13147,125553,300,0,678,1677,0.43,Rural,1
90d69a50-b50e-4821-920d-3c94f8fb4e25,Female,Single,21,Employed,15,103005,37164,435964,120,0,788,1253,0.31,Semi-Urban,0
2160d54a-07e5-445c-8dde-8aad6e31637e,Male,Married,25,Self-employed,17,87791,1457,278446,60,2,500,945,0.22,Rural,1
2067e52e-a0d7-42df-8af3-d063bb4e37c0,Male,Single,59,Unemployed,0,0,0,308941,60,1,707,1414,0.34,Urban,0
291b932a-a34c-4c08-8859-a31d51b2406b,Female,Married,46,Employed,1,139498,35468,283417,60,2,510,287,0.36,Semi-Urban,1
aa9b7631-72ed-4933-b32c-5c5f20770ad5,Female,Married,57,Employed,27,58090,12207,133891,240,1,600,1830,0.14,Semi-Urban,1
66687cb8-7f49-45dd-a8f0-54df88ef95be,Female,Single,31,Self-employed,9,114937,10787,162127,120,1,672,1595,0.47,Rural,1
e2588574-3f59-4ebf-a66d-44110af7fed5,Male,Married,48,Self-employed,27,68265,35890,388590,240,2,509,1528,0.41,Urban,0
437e3490-74f4-410c-9830-653c8e8670ce,Male,Single,46,Self-employed,24,76492,2306,148052,360,1,834,105,0.15,Semi-Urban,1
7ab83017-6b14-4330-a60c-422025cda507,Female,Single,34,Unemployed,0,0,0,248588,240,1,640,757,0.44,Rural,1
741e9ca4-c9d6-449a-a5cc-da282d7d797e,Male,Single,23,Employed,23,60311,20782,334230,300,1,705,537,0.36,Rural,1
2479ae39-b41e-4fd3-b272-51c190593ea9,Male,Single,56,Self-employed,11,117294,35476,234196,240,1,616,313,0.23,Semi-Urban,0
27046461-98ac-4843-91fc-f3c9a43f31c6,Male,Married,33,Employed,21,128775,26561,228194,120,1,520,1930,0.17,Semi-Urban,1
d5ac30cb-ebab-4edc-9e28-6361066a1f0e,Female,Single,51,Self-employed,11,95612,40086,456817,120,1,474,1663,0.27,Rural,1
a6548c5a-5c4b-4c71-a8cf-422e464ed0bd,Female,Married,24,Unemployed,0,0,0,101827,120,0,309,357,0.12,Urban,1
aa676d5f-e8ed-4b96-9f70-4d6905be8334,Female,Single,22,Employed,9,76104,41592,355035,120,0,716,46,0.39,Semi-Urban,0
4813126d-6f5b-48d5-bba9-81b54ab93e90,Male,Single,45,Unemployed,0,0,0,344674,300,2,408,87,0.3,Semi-Urban,1
48afc731-1c1e-4c5b-a183-558a7f75436a,Male,Married,44,Employed,16,65715,24899,495794,240,0,499,1653,0.37,Urban,0
b65d159d-337f-4d66-b177-46206b3c572c,Female,Married,34,Employed,6,66393,22401,309458,300,1,350,682,0.23,Urban,0
77763f76-99f5-4c53-9524-7a1ef88d5fbc,Male,Married,41,Self-employed,2,34182,32532,192294,300,1,569,36,0.37,Urban,1
97c47145-7469-484f-bbdd-dd998c3856ee,Female,Married,42,Self-employed,17,149997,35210,183265,240,2,749,1486,0.28,Urban,1
97d26ce0-559b-40b1-8ced-ebd7ea435011,Male,Married,30,Employed,19,83598,22487,219106,360,2,309,1045,0.23,Semi-Urban,1
cca58afe-ba32-4940-8673-f9090a4ccb49,Male,Single,46,Employed,11,42511,44262,85840,60,2,631,1802,0.2,Semi-Urban,1
7134b61c-a6ff-48c6-98be-55ecb8ced5e6,Male,Married,28,Self-employed,26,99969,5658,111365,240,0,390,259,0.12,Urban,1
0c7ab72d-e02a-45bf-bfe6-0c084a8bf182,Female,Married,31,Self-employed,23,70773,49309,492186,60,0,492,1128,0.44,Urban,1
20cf04d1-75fe-478d-a4c3-cc943817cc65,Female,Married,40,Unemployed,0,0,0,189806,60,1,333,404,0.45,Rural,0
cd7b6226-8f8d-41ed-9c99-d3cfed82ff71,Male,Single,55,Self-employed,22,140558,15606,322202,180,0,678,610,0.48,Semi-Urban,0
b7d50513-1afd-4d85-9655-805d7e162017,Male,Single,51,Employed,26,69145,44317,489780,120,0,717,1341,0.15,Rural,0
8fe00b6a-ff00-4e9d-9652-e33e0d115269,Female,Single,38,Self-employed,13,90651,8637,126568,300,1,737,462,0.27,Rural,1
1aa49773-ab5d-4b5c-b66a-7445031f5b67,Female,Single,53,Unemployed,0,0,0,152589,120,1,433,1131,0.4,Urban,0
358945b3-5eca-4a32-a175-eb102f2a7529,Male,Married,39,Self-employed,9,39784,15497,440235,120,1,505,1599,0.45,Rural,0
c78efd75-11d7-413b-aec9-b912519046b7,Male,Single,49,Employed,0,26627,37093,248333,360,1,440,801,0.46,Urban,1
a53b411c-c6bb-415c-ad74-1420d3982af3,Female,Single,43,Self-employed,24,75306,14932,373910,60,2,461,1590,0.16,Rural,1
d75821b1-a1d2-40aa-a0e2-c156e2c23f38,Male,Married,20,Self-employed,10,82052,43300,352445,180,0,660,1403,0.29,Semi-Urban,1
f1844276-4479-44b8-8e5d-bf6efcf9b66a,Male,Single,27,Self-employed,10,41580,17678,340881,360,1,322,1000,0.13,Urban,1
eb8621ab-ea20-4a31-8df1-3c3d4520b533,Male,Married,52,Self-employed,23,55786,12185,147956,180,0,754,1355,0.16,Rural,1
547d7296-ea0d-4ad0-985b-88ff4d56d57d,Male,Married,29,Self-employed,28,109651,9796,355886,300,1,471,1134,0.14,Rural,1
beff0e74-1de2-4fcc-bd6b-ea9acfae5412,Female,Married,46,Employed,1,109066,24692,407776,120,0,460,768,0.18,Rural,0
d4d840c2-7d4d-4c52-b5c8-66e29aacbbb5,Male,Single,32,Self-employed,24,28841,30621,492478,240,1,619,1585,0.4,Semi-Urban,1
a0db2ae3-dcb7-4596-8f90-3da57ae30563,Male,Married,49,Employed,23,33380,31981,478661,120,2,414,991,0.39,Rural,1
a6c864b6-c024-4237-ad02-c2e06cb7a114,Female,Single,36,Employed,24,146003,37639,77804,60,2,653,895,0.44,Urban,1
02a1503f-67de-40ac-9cd3-96e20c6c8358,Female,Single,21,Employed,22,146862,27673,167570,180,0,536,1438,0.1,Rural,0
d7e6f659-60dd-4d78-8c95-37a6ee121cf4,Male,Married,60,Employed,12,122010,35052,424872,360,1,468,1280,0.41,Rural,1
0ebd065d-ff18-405a-aeaf-4a871d4ea0d9,Male,Single,33,Unemployed,0,0,0,235166,60,1,516,1258,0.47,Rural,0
60561519-0790-4128-ae4a-de3ad3591eaf,Male,Married,38,Unemployed,0,0,0,201639,240,0,618,524,0.15,Rural,1
f30a50c6-95c0-4f81-b5be-0047841ad41b,Female,Married,54,Self-employed,7,62354,8195,345900,180,2,753,1576,0.33,Urban,1
e55c5860-be09-4398-ae04-111b20ca0957,Male,Married,36,Self-employed,18,41634,2782,418987,360,0,331,1563,0.11,Semi-Urban,1
507fcd2d-0b3e-40f6-abdf-ae136ac49403,Male,Single,37,Employed,25,111263,38331,408556,300,2,728,1709,0.2,Semi-Urban,1
fa00e16d-d7b0-4a96-be27-c0eec2ca5f8e,Female,Married,58,Self-employed,19,81702,1076,456210,300,2,437,328,0.25,Rural,0
0c5738fa-adc5-4422-a60d-55534321ea31,Male,Single,51,Self-employed,14,147903,7000,223137,240,0,564,534,0.27,Urban,1
7fb04585-0fee-4faf-b252-5e225fb25fb6,Female,Married,30,Self-employed,1,93366,20404,490958,120,0,400,676,0.22,Urban,1
94259bb9-e19f-4e05-bd28-db9083809165,Female,Single,43,Unemployed,0,0,0,96734,240,0,396,1333,0.49,Semi-Urban,1
c5ccc398-2ca4-43db-8a2f-e6be5329fcda,Male,Married,47,Unemployed,0,0,0,93333,120,0,365,849,0.44,Semi-Urban,0
d1ba1a39-140b-4360-948e-afad1c3ca0ea,Male,Single,41,Employed,15,38927,5562,137024,240,0,721,1457,0.27,Urban,1
9275522d-9976-432c-bc4f-5af200656470,Female,Married,59,Self-employed,23,129541,28843,161524,180,2,824,498,0.22,Urban,1
c43d04cc-44e6-4015-b442-7195d2a44393,Female,Married,47,Employed,14,34232,42269,53095,60,0,662,520,0.42,Urban,0
768cfc6f-a959-4fd6-bb36-09406e315c80,Female,Single,51,Employed,22,129595,48191,262040,300,0,713,52,0.32,Rural,0
62f69c4e-68d1-4ba5-94d8-8af54b01c66e,Female,Single,36,Unemployed,0,0,0,432318,120,1,684,1141,0.12,Semi-Urban,1
b6f77a96-51f4-4098-87f9-685bf9b59fe0,Male,Single,29,Employed,14,33049,48274,228040,60,0,580,1563,0.13,Semi-Urban,1
a03049ac-0e0e-4c44-af88-3fdbce79ec47,Female,Married,47,Unemployed,0,0,0,328587,300,0,563,561,0.47,Rural,1
65923cfd-ce95-49c7-8c7d-9509f931981d,Female,Single,25,Self-employed,12,42359,8765,354538,180,1,423,1194,0.44,Rural,1
85821052-8939-4303-a4a0-0deefd1f7c1c,Male,Married,38,Self-employed,5,137573,37015,458918,240,1,580,1887,0.41,Urban,1
99c40892-fea6-4d47-9bc9-94b4febbb18d,Female,Married,33,Self-employed,18,58876,48137,498997,180,0,721,1972,0.28,Semi-Urban,1
8b6fa965-c2e8-47b9-b2eb-1c072b65fff3,Female,Single,53,Self-employed,0,67529,24789,74926,360,1,593,241,0.43,Rural,1
a048365d-20cb-4541-a8c3-53684be43cf5,Female,Single,43,Self-employed,23,30385,24170,454232,120,2,721,1858,0.14,Semi-Urban,1
099157b6-4588-497c-8d4c-21737371af18,Female,Single,58,Self-employed,2,106288,521,356303,180,2,554,1521,0.48,Urban,1
31b29f0a-1e81-41ac-b7ba-e40eae2e2b12,Female,Married,53,Self-employed,6,27402,39945,437275,360,0,701,1512,0.21,Urban,1
15655b6a-9a1d-4a3c-8ced-d1c07119c245,Male,Single,20,Self-employed,27,132697,47286,409433,180,2,523,1605,0.41,Semi-Urban,1
75500f3c-710a-42be-b953-a611ace42ed4,Male,Married,20,Employed,8,104544,40129,307943,300,1,554,286,0.12,Urban,1
3e88e0d9-61b7-4319-96dd-9e6c18a26716,Female,Married,56,Unemployed,0,0,0,141426,60,1,827,1762,0.34,Semi-Urban,0
47c0ebbb-46e4-47f7-9e2e-e86752e2eec8,Male,Single,57,Employed,19,112156,36045,373924,180,1,547,1590,0.25,Urban,1
5b920c30-a59c-42ef-b1fe-8cf7bde1f01a,Male,Single,36,Employed,0,149576,25555,485685,360,0,813,1654,0.18,Urban,1
101a2077-4440-443f-9f9a-685678729530,Female,Single,57,Employed,15,108971,5447,290318,120,2,385,458,0.21,Semi-Urban,1
40c034e9-0fae-4237-9861-913f3f002202,Male,Married,59,Employed,28,33486,30033,265981,300,2,524,1780,0.16,Semi-Urban,1
92c57acc-c43e-42ed-b0b0-048af0f036a7,Male,Married,49,Self-employed,1,34774,20791,432352,360,0,823,892,0.1,Semi-Urban,1
c2b70da5-0854-42f0-9ab4-1017587049e7,Male,Single,23,Unemployed,0,0,0,340238,180,0,681,228,0.48,Semi-Urban,0
4b0dce20-0557-4b75-8e51-c3036883566d,Female,Single,59,Self-employed,21,108292,13298,403301,300,0,650,802,0.37,Urban,1
d71fc933-fbd0-45c5-9a3a-11eab8bbb993,Female,Single,60,Self-employed,0,125515,41786,441168,360,1,605,435,0.21,Rural,0
8e705ce9-0093-4056-9401-da1ef4f8d239,Female,Single,26,Unemployed,0,0,0,68685,300,0,616,1800,0.14,Rural,1
550dc81d-a065-4f62-959d-604c084aa18a,Male,Married,30,Employed,3,55272,16463,221470,120,2,826,816,0.42,Semi-Urban,1
c7634d79-9058-46ae-a131-15b5861bb5c3,Female,Married,26,Unemployed,0,0,0,349449,300,0,808,800,0.45,Urban,1
f7645d7d-589c-421a-9369-88de27f75ccd,Male,Single,26,Unemployed,0,0,0,260226,300,0,694,1463,0.47,Urban,0
776f152b-17d2-48ca-830e-618d94a46819,Male,Married,32,Unemployed,0,0,0,390792,300,2,693,1262,0.34,Urban,1
2a437f13-e4f2-420e-bf6e-8132f9441699,Male,Single,56,Unemployed,0,0,0,199013,120,2,438,1410,0.48,Semi-Urban,1
9581f2b4-73df-4bf5-ad03-a4dc5a5752fb,Female,Married,56,Self-employed,21,129052,29804,107384,240,2,496,1305,0.42,Rural,1
da7a30d5-9888-4003-a55d-536b4c591e4f,Male,Single,43,Unemployed,0,0,0,277565,120,2,688,271,0.25,Urban,0
c00db251-aaad-43e4-978d-04e5798c22f8,Male,Married,23,Self-employed,18,117126,32864,266463,300,2,727,570,0.44,Urban,1
8d071c35-5078-4b25-ba85-67e3396c3f36,Male,Married,24,Unemployed,0,0,0,274736,60,2,371,1989,0.28,Rural,1
7e70cbec-6f9d-4e32-a4d3-ee5baa013248,Female,Single,51,Self-employed,12,107714,5797,81174,240,0,502,777,0.24,Urban,1
790e6c3c-8a84-457a-97d5-25bac56e85dc,Female,Married,47,Unemployed,0,0,0,175481,120,2,576,1406,0.45,Semi-Urban,1
0c778a4c-e36c-4861-add7-70a6223d6fbf,Female,Married,36,Self-employed,2,100538,41474,188721,360,0,621,1852,0.46,Urban,0
f911cf09-fecd-4095-8e91-7046f6ce97bd,Female,Single,23,Self-employed,14,21697,22973,364816,300,0,442,93,0.19,Urban,1
b189c11d-2a8b-4906-a260-0132949d2fd9,Female,Married,41,Unemployed,0,0,0,346778,240,0,686,469,0.48,Semi-Urban,1
f4c0392b-a044-4d4e-8cc9-27332cf5b4de,Male,Single,29,Self-employed,20,131151,33812,274134,360,1,656,592,0.48,Urban,1
a18433c1-7333-43a0-9988-0bf5181d9058,Male,Married,59,Self-employed,0,138946,42775,164000,360,2,592,317,0.48,Semi-Urban,1
efb2e708-cba3-457d-ba78-58f98a4da7ab,Male,Married,35,Self-employed,8,135187,31652,174296,240,0,436,1471,0.2,Rural,0
5eb9dde5-c2ba-45aa-bfb2-ff3703a32ee8,Female,Single,33,Employed,12,147089,26683,396245,300,2,842,1349,0.23,Semi-Urban,1
373de491-70b3-482e-adcd-7279801ef13c,Male,Single,26,Self-employed,12,70166,6951,87083,360,1,598,1958,0.14,Urban,0
d3345689-33e1-460a-a32a-f50936bf6ac1,Female,Single,52,Unemployed,0,0,0,263840,60,2,457,1238,0.49,Semi-Urban,1
78acebc5-c874-4e90-b739-795215cd6093,Male,Married,22,Unemployed,0,0,0,255698,60,0,711,1751,0.46,Semi-Urban,1
b67d60a6-44a1-4edb-a096-c0dc1c924941,Male,Single,47,Unemployed,0,0,0,215569,300,0,460,875,0.2,Rural,1
0bf4afcc-492c-4c92-ac7c-f6149e7bd38c,Male,Married,21,Self-employed,16,129294,35967,242578,240,1,838,1266,0.15,Rural,1
bf8dc5f1-d6fb-4383-af8b-8a37d2447cca,Female,Single,30,Unemployed,0,0,0,362962,360,0,414,949,0.44,Urban,0
ad66e2bc-c7b8-4968-b0e0-ff3c5cc0ee3e,Male,Single,41,Employed,21,46814,11644,290520,360,1,735,1628,0.38,Semi-Urban,1
4671c981-fbf2-407c-9973-59634a20fe92,Male,Married,32,Self-employed,13,146139,10444,141402,300,1,723,1980,0.12,Semi-Urban,0
a4edca73-7d40-4e75-9e36-e181cd481ea6,Male,Married,45,Unemployed,0,0,0,64769,300,2,527,1497,0.46,Semi-Urban,1
ddb3747d-05ec-4aa8-8b20-6af3c3095fdf,Male,Single,29,Employed,24,60950,31988,208844,60,0,352,798,0.5,Semi-Urban,1
a92a4e9b-8662-4f18-8231-a6f4db20dc2c,Female,Single,46,Self-employed,23,136421,16486,329994,240,0,406,1333,0.19,Urban,1
99f5bc20-3f4f-433d-86cc-0db31a43838e,Female,Married,30,Unemployed,0,0,0,447064,180,0,468,193,0.21,Semi-Urban,1
bee3c89f-33a3-4818-8980-0aa989635bcf,Female,Single,25,Employed,7,113284,2604,205113,300,2,540,1251,0.41,Urban,1
f3344830-b2fd-4504-8d61-9bb33f83a8b9,Female,Married,31,Self-employed,24,39929,41703,132724,180,0,741,980,0.24,Rural,1
81389bcc-37e8-45fd-b9d6-77fd883a3be7,Male,Married,57,Employed,21,101153,44257,63878,300,0,693,386,0.32,Urban,1
32ba3142-39a0-446c-9016-ba4cdc2d91b8,Male,Married,43,Unemployed,0,0,0,91897,240,1,536,1690,0.26,Rural,1
1d592498-6155-441c-9670-fe3e28d05733,Male,Single,32,Self-employed,13,121895,24806,265884,300,0,429,324,0.33,Semi-Urban,1
0f2ecc96-0111-4f50-b5c5-d83842aa5d14,Male,Single,44,Unemployed,0,0,0,413070,120,1,800,325,0.27,Urban,0
9b384296-eb9f-465a-9375-72bdaeba4b80,Male,Single,39,Employed,29,66835,3666,434730,120,1,344,1468,0.46,Rural,0
9ed11a45-f8d3-4b6c-b41e-0818cbbef7ce,Male,Single,37,Unemployed,0,0,0,54125,300,2,787,1554,0.2,Rural,0
75119aaa-ecd1-4586-8ca8-c115202e02dd,Female,Married,37,Unemployed,0,0,0,386986,300,1,629,83,0.25,Semi-Urban,1
4d551be4-3cc9-4f95-8e3c-ad6a595361ab,Female,Single,43,Unemployed,0,0,0,319956,360,1,704,672,0.3,Urban,0
3b35bc45-5f3a-4cac-b66d-4dff5f99b583,Female,Single,54,Self-employed,26,133580,27103,319018,360,1,432,1040,0.48,Semi-Urban,1
07d15014-f22a-42ad-81f6-036defbe36fd,Female,Single,30,Self-employed,2,56249,17127,79042,240,1,656,747,0.12,Semi-Urban,1
c7949f3b-877e-48c1-855e-fdd32c4670a7,Male,Married,45,Self-employed,24,37947,36786,331150,300,2,705,1968,0.47,Rural,0
1fc799bc-5a27-42cc-9d53-48ff8fa80a64,Female,Single,27,Unemployed,0,0,0,363478,120,1,781,1512,0.31,Rural,0
6cac8dc0-43d3-432c-99e3-2da4b428f497,Male,Married,45,Employed,25,54068,5421,437012,60,2,805,1240,0.32,Semi-Urban,1
d1760828-96c3-42fc-8734-274479b676c5,Male,Single,53,Unemployed,0,0,0,241498,300,1,758,1143,0.31,Rural,1
98e2978c-83a1-4bdb-9545-bfa8106da16c,Male,Single,20,Employed,18,68626,41837,203657,60,1,387,707,0.35,Semi-Urban,1
144bb2b4-9042-478b-aad8-d1693b046ff4,Male,Married,36,Unemployed,0,0,0,228546,240,0,685,1516,0.39,Urban,1
73ae057d-3a29-46f2-a3ad-3f2beb0acb18,Male,Married,59,Self-employed,23,130007,45578,333118,120,0,825,1573,0.18,Rural,1
e17ab663-c6f8-4252-9f1e-066037215b86,Male,Married,36,Employed,10,133030,32963,428813,120,1,560,1290,0.32,Urban,0
1be515a5-0e33-4fcb-8e91-1c1d0b8a08a1,Female,Single,35,Unemployed,0,0,0,87817,60,1,796,1831,0.48,Semi-Urban,1
c452f9d3-4812-4860-8ef5-b386338426a3,Female,Single,47,Employed,26,51978,36725,215489,360,1,669,1096,0.39,Semi-Urban,0
7b71ca64-fd39-44c5-b5c5-f4d0adce1ec5,Female,Married,59,Self-employed,14,139931,44326,188911,60,2,429,1144,0.16,Rural,0
19532693-cbbe-4b57-a7ca-cdf11bec97ed,Female,Single,21,Employed,17,44625,42796,276135,240,0,382,1835,0.14,Rural,1
019b5a5f-fc71-4c54-9a67-90d525664d06,Male,Single,59,Employed,23,36078,35627,274115,300,2,686,302,0.42,Semi-Urban,0
5e9cfc64-b07a-4d33-82ca-6a39f52f9ea6,Male,Married,59,Employed,6,40133,20326,141364,240,1,493,1769,0.34,Rural,1
18123566-4e33-460b-bf74-78c852a8fd85,Male,Single,38,Unemployed,0,0,0,363142,60,2,516,1568,0.21,Urban,1
8786a2bd-ffa1-4c43-add0-974facbfbd89,Male,Married,44,Employed,14,35619,36553,123739,240,1,324,785,0.46,Rural,1
ea75c6ca-dfd7-4090-accd-b518e1813118,Female,Married,22,Employed,2,98682,20753,273279,120,2,681,828,0.33,Rural,0
fab22a15-a2cb-493c-b8ae-6700f9c27045,Female,Married,37,Self-employed,2,82354,23947,271103,360,0,603,1450,0.31,Rural,1
cb139828-4801-4723-9775-a69e6dcd9b40,Male,Single,39,Employed,22,35974,16711,293737,360,2,573,806,0.12,Rural,1
8e9203b6-6d7f-49e8-92b9-8ea3c1eb7c25,Male,Married,47,Self-employed,21,55587,11896,181624,180,0,765,525,0.14,Urban,0
be79788f-fd67-4af4-9d6f-bde654905f69,Female,Married,46,Unemployed,0,0,0,303221,180,2,787,1001,0.49,Semi-Urban,1
69ebf9c6-99b1-4ab4-a04e-ca23ae8b4612,Male,Married,29,Self-employed,23,117954,21928,406514,120,1,744,1370,0.21,Urban,1
7804608f-2be8-4995-a2b3-c6f912379d59,Male,Married,36,Unemployed,0,0,0,324404,60,2,691,887,0.28,Rural,0
c29e5474-efdf-4b5c-96b8-d5c984e22f8c,Female,Married,54,Unemployed,0,0,0,207968,360,2,624,1660,0.1,Semi-Urban,1
376d39d0-5f76-492b-aa75-923da3cc7fab,Female,Married,28,Self-employed,6,77483,5738,59251,120,2,426,943,0.27,Rural,1
07488f2b-87f9-49f7-a1be-ccf09c9b128d,Male,Married,60,Self-employed,0,145665,37266,220280,240,1,343,1286,0.4,Rural,1
7c58ebf1-ec2b-4d1b-9133-c92957f2038e,Male,Single,29,Unemployed,0,0,0,93138,60,1,637,966,0.25,Rural,0
fd62da13-b6f0-4201-bb3f-1f31df0ef08d,Female,Single,58,Self-employed,8,98660,23217,293559,240,1,781,1945,0.5,Semi-Urban,1
cf0e1400-54e8-41bb-a7ff-51866acd6554,Female,Single,42,Employed,13,107464,26557,417972,300,0,702,309,0.42,Semi-Urban,1
4553f3fd-10fd-4115-8f58-0c18c9f58148,Male,Single,25,Unemployed,0,0,0,402971,300,2,644,432,0.43,Semi-Urban,0
bb9b81b7-4389-4cb1-8e48-660ac7fe541e,Male,Married,34,Self-employed,8,32905,11493,117613,60,1,777,1402,0.47,Urban,1
a4cae23a-297c-4a2e-9abf-a87e32990525,Male,Married,43,Unemployed,0,0,0,56572,240,2,454,1278,0.4,Rural,1
0c3cd9ca-e3f0-419d-a0b7-61ba77a5f5f5,Male,Married,45,Employed,25,95132,21396,458784,180,2,543,1811,0.35,Rural,1
85843495-59f0-4c88-b1b9-03d1442afa41,Female,Married,39,Self-employed,7,146777,43550,181392,120,0,704,296,0.34,Semi-Urban,1
353be888-a488-4c52-917a-39d9e09c1f97,Female,Married,36,Self-employed,4,79854,31811,63951,360,0,595,1594,0.34,Urban,1
ef2be962-f0e4-418a-b72d-65d9523b9ca5,Male,Single,60,Self-employed,18,97188,47809,217266,240,1,500,1011,0.2,Urban,1
6a056e6a-9032-4a0e-bde6-d2bbc5c77843,Female,Married,45,Self-employed,23,101236,5886,50090,300,0,529,1983,0.34,Rural,1
43a2e5b3-fa32-49b4-8950-9a56d7da05d9,Female,Married,39,Employed,26,129199,34013,366209,240,0,672,1646,0.21,Semi-Urban,1
584f3197-b9ce-4a73-bffd-117e49b8ba5d,Male,Married,52,Employed,21,124491,7016,287349,180,2,429,226,0.39,Rural,0
96a378d6-29df-436d-b0dd-a75503b453ac,Female,Married,54,Self-employed,28,51284,9544,164742,60,2,574,1241,0.12,Semi-Urban,0
da2954b5-aa54-4c4a-a4bc-156b1b5fa9eb,Male,Married,25,Self-employed,9,146220,48437,460336,240,0,607,1786,0.16,Rural,1
03c889db-4516-4d55-bc30-d7a7f93cf7f2,Male,Married,60,Self-employed,14,81538,25366,485402,180,0,709,43,0.23,Rural,0
